loan_amnt,int_rate,loan_status,model_scored
5000.0,11.86,1,0.9057924896588959
7500.0,11.12,1,0.8289223762906681
6000.0,11.86,1,0.8405511042816014
22750.0,13.23,1,0.7832304669062854
7000.0,15.58,1,0.7702025259173466
4200.0,16.32,1,0.7799853190040269
16000.0,7.88,1,0.9917600984695053
5000.0,14.84,1,0.7595252642175749
10000.0,13.61,0,0.7797215410631491
12000.0,11.49,0,0.8392913497810872
24500.0,13.61,1,0.6595149015171741
6500.0,10.38,1,0.8754135719831392
13000.0,10.38,0,0.738959232707808
12000.0,14.72,1,0.806599560645367
2000.0,10.38,1,0.8378573135300438
6000.0,16.82,1,0.6907681956140449
8000.0,11.86,0,0.8326713169325496
12000.0,15.58,1,0.8187024917430398
14000.0,7.51,1,0.952456840181911
12000.0,10.38,1,0.9280064420473074
18000.0,11.12,1,0.8769513904834735
4000.0,11.86,1,0.8347057003240078
5500.0,7.88,1,0.9685751215194601
13600.0,7.88,1,0.9699855000605863
16000.0,13.98,1,0.7375969370786115
10000.0,17.19,1,0.799070166106261
3000.0,7.88,1,0.924928034194242
16500.0,11.12,1,0.8801292487264828
18000.0,15.95,1,0.6326821178197977
13500.0,13.23,1,0.8767496525611693
12250.0,15.58,1,0.8211066450953658
8000.0,7.14,1,0.982484074185406
13000.0,13.61,1,0.8931481098831461
10800.0,15.58,1,0.6933815866675318
25000.0,11.86,1,0.9035357336929233
22400.0,13.23,1,0.8336268439808077
7000.0,16.82,0,0.8621298070760136
16000.0,11.12,1,0.8767431847444619
14000.0,11.49,1,0.8973800644515537
16000.0,15.21,1,0.784769151931219
4000.0,6.39,1,0.9888088504244047
15000.0,13.61,1,0.8989027237883843
6000.0,15.58,1,0.8121096141773435
4000.0,16.45,1,0.6343814277511194
3050.0,7.88,1,0.8967238217934669
17600.0,13.23,1,0.9266352238851435
13500.0,11.12,1,0.8386078051778129
5000.0,7.88,0,0.9313620370032587
18000.0,16.45,1,0.8157899935803308
25000.0,13.98,0,0.7965156041783529
12800.0,10.75,1,0.921522564889238
19000.0,11.49,0,0.8538075266743027
17000.0,13.61,1,0.9338545272551183
21000.0,11.49,1,0.9205722640188342
10000.0,17.56,1,0.8345392252056284
3000.0,10.75,1,0.8333510732632923
9600.0,15.95,1,0.724749869029098
21600.0,11.86,1,0.8807962930557787
6500.0,13.98,1,0.5415855360538188
6000.0,7.14,0,0.9344602922823212
25000.0,15.58,1,0.8396791959105775
4800.0,6.76,1,0.9824767851291791
2000.0,7.88,1,0.6847575143295039
25000.0,11.49,1,0.8194639351794348
20000.0,13.98,1,0.8867367869781331
12000.0,7.88,1,0.9849143357068549
12000.0,13.23,1,0.8483876690102969
24000.0,10.75,1,0.9351161679661383
16000.0,16.32,1,0.8114143541635541
14400.0,7.51,1,0.9671705661209614
6000.0,10.75,1,0.8728284662538106
6250.0,10.38,1,0.8094728731333405
5000.0,10.75,1,0.8985525381418563
6000.0,13.23,0,0.8661482234045765
12000.0,13.23,1,0.8722183523024565
15000.0,13.98,0,0.8358688078583408
8000.0,15.58,0,0.743015714147524
25000.0,11.49,1,0.8757643405715496
10000.0,11.86,0,0.7994327259228421
15000.0,17.93,1,0.7790485234063417
8400.0,11.12,1,0.8481271223472401
1600.0,13.61,1,0.8345021335159053
9600.0,13.98,0,0.905348721129466
3500.0,7.51,1,0.9541521727813419
5000.0,11.12,0,0.8488211521947996
13750.0,11.86,1,0.7821010470668381
7500.0,11.12,1,0.8695177654709169
5000.0,14.35,1,0.8099892399757432
10000.0,7.88,1,0.960643853951478
14500.0,7.88,1,0.8513423952407932
9000.0,7.51,1,0.9358734158173594
17000.0,11.12,1,0.6796342326620978
8700.0,7.51,1,0.9224192522156551
3000.0,15.58,1,0.8039740631135369
8400.0,13.98,0,0.8324020774401242
25000.0,10.75,1,0.667843753688099
24000.0,11.12,1,0.9231219823250068
14500.0,11.86,1,0.8826649349604716
6000.0,7.14,1,0.9782575748234367
14400.0,16.32,1,0.7924108524752339
20400.0,10.75,1,0.9402939618049674
5000.0,11.12,1,0.8796997145892262
6000.0,10.75,1,0.853383555892069
8700.0,15.58,1,0.735447979420008
24000.0,13.61,1,0.9299437767795027
12000.0,11.49,1,0.8895236813547877
4275.0,11.86,1,0.8351292704245422
10000.0,11.49,1,0.881165309648778
1500.0,13.98,1,0.7887924880392344
8000.0,10.38,1,0.8172606652413135
6300.0,7.88,1,0.9606240706637742
10000.0,10.75,1,0.8850628473605607
7000.0,7.14,1,0.983289671535775
6300.0,16.45,1,0.8081381150824749
2500.0,14.72,1,0.8402201199790523
6000.0,16.32,1,0.839815737451382
25000.0,11.86,1,0.9024200368160762
8000.0,13.23,1,0.9447251952548542
3200.0,14.35,1,0.8297659390578422
14400.0,7.14,1,0.9859330454757118
4000.0,7.14,1,0.9462378335372991
25000.0,20.16,1,0.8022270038508184
14400.0,10.75,0,0.9014787622804726
11350.0,7.88,1,0.9442549899619858
6000.0,18.67,1,0.7224203299058622
12800.0,15.21,0,0.8023266332838869
19750.0,13.23,1,0.9022616875760325
6400.0,15.58,1,0.8043046559453233
3200.0,6.76,1,0.974336211118758
10000.0,10.75,1,0.7666909106713208
20000.0,11.12,0,0.9013863438488804
14400.0,15.58,1,0.8042668738549706
17000.0,14.72,1,0.8194258508774082
3600.0,11.86,1,0.8794953549773771
4000.0,6.39,1,0.8854071625536988
22000.0,17.19,1,0.8223523141911002
4500.0,7.14,1,0.9466580101983821
23000.0,11.49,1,0.8907699132363934
14000.0,11.49,0,0.9243462744118532
10000.0,7.51,1,0.9856933072372264
14000.0,7.14,1,0.9832372928204345
9600.0,10.38,0,0.8567755389712203
10200.0,15.21,1,0.8211388787132613
6000.0,7.14,1,0.9662738122461842
21250.0,15.95,1,0.8127031327546865
8500.0,11.86,1,0.8478233546916434
12000.0,7.88,1,0.9751109740494099
5000.0,13.61,1,0.8912105756570415
6000.0,13.98,1,0.7503630006681831
7500.0,11.49,1,0.8756819342588791
7000.0,11.12,1,0.9008536239784347
4800.0,11.49,0,0.8899281814763375
7500.0,13.98,1,0.9207740198506946
7200.0,10.38,1,0.9294030418594904
5000.0,16.32,0,0.7678243573730721
4500.0,7.51,1,0.9672490499111058
18000.0,7.51,1,0.9725436856811404
20000.0,10.75,1,0.9397009562527824
3800.0,11.12,1,0.9127000052095388
8500.0,13.61,1,0.8452093048232872
6000.0,13.61,0,0.7509251430684726
15000.0,10.75,1,0.8739557663843925
2500.0,14.72,1,0.8270026577135413
9500.0,19.04,0,0.6864079775603381
10000.0,11.49,1,0.9276472207897288
3000.0,7.14,1,0.9675909952036754
12000.0,7.88,1,0.9450933558015732
6000.0,15.21,1,0.7996779615114361
3500.0,14.35,1,0.821465863999927
20000.0,15.58,1,0.8513779049240027
6000.0,7.14,1,0.9817949589429232
15000.0,18.67,0,0.7310093735706406
7000.0,14.84,1,0.719346151125957
14000.0,7.51,1,0.970642013404524
10000.0,10.38,1,0.9418069929291369
6000.0,14.72,1,0.856998516173803
3000.0,18.3,1,0.7450377208501352
5000.0,11.49,1,0.8327245441156704
14500.0,10.75,1,0.8797435541863777
7000.0,11.86,0,0.8044266125694062
12000.0,11.49,1,0.820096863011542
7000.0,7.51,1,0.9413602902437976
9800.0,7.14,1,0.9789061004246287
12000.0,7.14,1,0.9866343572728591
15250.0,13.98,1,0.8458350395346478
4900.0,11.49,0,0.8171777428057622
15000.0,7.88,1,0.9894387252238542
4000.0,6.76,1,0.9536559915671331
3000.0,14.72,1,0.899567896558153
12000.0,7.51,1,0.8588370881689582
12250.0,15.58,1,0.8186450272416386
9600.0,16.45,0,0.7991469863560787
4000.0,6.39,1,0.961863140370885
16800.0,15.58,1,0.8549989828045251
12000.0,16.45,1,0.8032306786914929
16000.0,13.98,0,0.7768292162984177
7500.0,7.88,1,0.9451045342197479
8500.0,6.76,1,0.9850263283774614
9900.0,14.35,1,0.8567002426751579
6000.0,11.49,0,0.8414546125135942
12800.0,17.56,0,0.705238841761883
15600.0,16.45,1,0.8030156570189373
7000.0,7.88,1,0.9474300458656761
6000.0,14.35,0,0.9106060424162113
4000.0,17.93,0,0.8093206525202872
24250.0,13.61,0,0.8001637265577582
2000.0,16.82,1,0.8146516473045182
25000.0,11.49,1,0.8932257066173717
4900.0,7.14,1,0.9851236342968526
3200.0,11.86,1,0.8259064287904606
10000.0,7.88,1,0.9857565735338594
8400.0,13.61,1,0.9043520238596306
1500.0,11.12,1,0.7867450865162062
2000.0,10.38,1,0.8197853319004873
9250.0,16.32,1,0.7132382907150628
16750.0,15.21,1,0.777365474651075
20000.0,10.38,1,0.8681903088148543
12000.0,10.75,1,0.8921595004461407
14000.0,14.35,1,0.7765591860107526
3000.0,11.12,1,0.805443032280214
11000.0,10.38,1,0.8929520962899904
18000.0,7.51,1,0.9829825425577949
11200.0,13.98,1,0.9122108353217656
8000.0,15.95,1,0.788069198469962
25000.0,19.41,1,0.7140157453625845
11000.0,11.86,1,0.7624128492668805
12000.0,11.86,1,0.8540271178017448
14000.0,11.12,1,0.8817785095884685
25000.0,15.21,1,0.8803734805687881
10000.0,13.98,1,0.8059139725829683
3900.0,7.51,1,0.9171638375379991
8400.0,13.98,0,0.8779910026922743
8400.0,7.88,1,0.9632466753719982
7800.0,7.88,1,0.8873444792545687
12000.0,10.75,1,0.8906708375721692
23000.0,13.61,1,0.9048910285042971
25000.0,15.21,0,0.8737282504886105
6000.0,11.86,1,0.8918086564826836
17000.0,16.82,1,0.8128114232123052
1750.0,6.76,1,0.8471489761337846
6000.0,15.21,1,0.848703843906294
2000.0,14.72,1,0.827059614169294
1000.0,6.76,1,0.9587523285057629
4000.0,7.88,1,0.9445698420395714
25000.0,16.45,1,0.8364177482452245
5125.0,11.86,1,0.8755606587596199
12500.0,15.58,1,0.821819046691947
5000.0,11.86,1,0.8950146433367261
20500.0,13.61,1,0.7158414376222492
6000.0,16.82,1,0.7638508125055642
4800.0,7.14,1,0.9812563194343639
9150.0,13.23,1,0.8174964684322241
11000.0,7.51,1,0.8189714690707917
12250.0,20.9,1,0.6307999782805185
6000.0,10.38,1,0.8864975552209311
2400.0,7.51,1,0.9363357621162891
25000.0,11.12,1,0.9220536381407115
20000.0,13.23,1,0.9311954985286772
10000.0,7.14,1,0.9380334923467076
4000.0,15.21,1,0.7828247233433231
7000.0,7.14,1,0.9310522373839214
13750.0,17.19,1,0.7755426189585196
8000.0,11.49,1,0.8880811775883846
4400.0,11.12,0,0.8460964378857179
15000.0,17.19,1,0.5456397837011482
18000.0,7.51,1,0.9747529952881305
3200.0,13.98,1,0.7670200718957173
13000.0,11.86,1,0.8258886237253819
6000.0,10.38,1,0.8902387943187345
2000.0,13.61,1,0.8011419982271817
1200.0,7.88,1,0.9490984394012545
25000.0,11.86,1,0.8724835258267639
11500.0,7.51,1,0.9723144523297023
6250.0,6.76,1,0.9418143152377939
22000.0,17.19,1,0.8167073250671093
5400.0,10.38,1,0.8642569182095237
2100.0,13.61,0,0.862406111600515
22000.0,10.75,1,0.8959979646069777
14000.0,11.86,1,0.9136800976289198
25000.0,13.23,1,0.8670122291404875
9700.0,13.61,1,0.8441761189630893
2500.0,11.86,1,0.6429894578854879
13000.0,13.98,1,0.8420795585394788
19200.0,15.21,1,0.8046386153916828
5000.0,13.61,0,0.7561844286390048
25000.0,11.86,1,0.8895752168006433
6000.0,11.12,1,0.7808829313903096
21000.0,11.86,1,0.9279009440500052
15000.0,13.23,1,0.9321751079568573
5500.0,13.23,0,0.8734958182958074
12000.0,17.93,0,0.8055718640245199
14400.0,11.49,1,0.8324169630250265
5000.0,15.21,1,0.8248349002849015
15600.0,13.61,1,0.5236927576231886
15000.0,11.49,1,0.7774858283360665
16000.0,11.86,1,0.8338876965767301
4000.0,13.61,1,0.8456947210146188
25000.0,13.98,0,0.7814909732552092
2000.0,7.88,1,0.8979802360385482
6250.0,18.3,0,0.6859491783367726
6000.0,13.23,1,0.9143336044396966
7750.0,11.12,1,0.9058330051487926
16500.0,14.84,1,0.8192638677208569
12800.0,14.84,0,0.8399199186644181
10000.0,14.84,1,0.8328160875198138
18000.0,11.86,0,0.891696565424177
4000.0,7.51,1,0.9380159352472303
25000.0,11.86,1,0.9164569512124706
12000.0,10.38,1,0.8892126807827326
10000.0,7.88,1,0.9771337142378798
19000.0,15.58,1,0.7921459943780635
4000.0,7.88,0,0.9763442581825207
16000.0,13.23,1,0.8991239110293512
15000.0,13.98,0,0.8178559523555501
18000.0,15.58,0,0.8331361978533084
7000.0,15.58,1,0.8498330664512027
10000.0,15.21,1,0.8902261986112537
7200.0,16.32,1,0.8316379339412119
7000.0,13.61,0,0.7613599768202918
19600.0,7.51,1,0.9736000831853481
9000.0,7.14,1,0.94319684986101
8500.0,10.38,1,0.8801833274924015
15000.0,13.23,1,0.850834055646343
8500.0,7.14,0,0.9530846660838088
7000.0,13.98,1,0.7880537060136694
10000.0,7.88,1,0.9425314542032911
4800.0,13.98,1,0.822703781627289
16000.0,15.58,1,0.8889068663873169
12000.0,17.56,1,0.750856190439166
10000.0,10.75,1,0.889545877003418
4800.0,14.35,1,0.7996445622916301
10500.0,7.51,1,0.9834506562018369
16000.0,15.21,1,0.7886382141295973
10000.0,16.32,1,0.7912362989189153
7000.0,17.19,0,0.8168990227006305
15000.0,11.86,1,0.924893936627525
15400.0,11.86,0,0.927266816957355
4500.0,16.32,1,0.8840693183804085
15000.0,15.58,1,0.854355505742872
25000.0,11.49,1,0.9183164264792292
4800.0,10.38,1,0.8773426091423475
4000.0,16.45,1,0.8163652612211936
12000.0,17.19,1,0.7943235590037174
2700.0,7.88,1,0.8571738983764167
3500.0,11.86,0,0.8574398518275707
8000.0,7.51,1,0.8180289783549871
1500.0,17.19,1,0.7886650783361349
8400.0,7.51,1,0.9263904806361797
6000.0,11.86,1,0.9230414355417895
2500.0,14.72,1,0.6799295781902753
9800.0,7.14,1,0.9924816897679569
11000.0,13.98,1,0.9115277640691567
12000.0,13.23,1,0.9067337090329258
8000.0,10.38,1,0.8778780425520732
15000.0,13.98,1,0.8274413261949591
8000.0,7.51,1,0.9648291846762719
15000.0,7.88,1,0.9757154756895163
12000.0,13.98,1,0.9160346856859001
24000.0,11.86,1,0.9845287608088379
6000.0,11.49,1,0.9360416063442839
10000.0,13.61,1,0.9254580664304688
8000.0,13.98,0,0.8330336631906273
12000.0,7.88,1,0.9676161896832739
24000.0,13.23,1,0.8788716291460201
8000.0,17.19,1,0.8223015333025583
6000.0,7.88,1,0.9474205104293965
10000.0,7.88,0,0.8978358212745507
5000.0,16.32,1,0.7875021581589564
17600.0,7.88,1,0.9646539639321048
16750.0,15.21,0,0.776945818883471
5000.0,13.23,1,0.8553058625434088
13000.0,7.88,1,0.9720139644698808
7000.0,17.19,1,0.7913569344935255
9000.0,11.49,1,0.9096827557629446
6000.0,13.23,1,0.8838507513921962
6000.0,7.51,1,0.9806851310078789
13500.0,13.98,1,0.8284896716736876
5275.0,14.72,0,0.8257420756993852
15250.0,10.75,1,0.8830725421855942
10000.0,18.67,1,0.812635514592681
10000.0,13.23,1,0.9223424349318563
16000.0,16.45,1,0.6034950440280153
17000.0,11.49,1,0.8936833956476212
15800.0,14.72,1,0.8238474623682503
2500.0,11.49,1,0.9104225779665281
15000.0,13.98,1,0.8227194695613855
15000.0,15.21,0,0.8247831922398927
5000.0,11.86,1,0.8769771130597713
4000.0,16.45,1,0.7706426842726974
10500.0,7.88,1,0.9544215078556375
23500.0,13.23,1,0.8124820262450387
3250.0,16.32,1,0.5953144569300785
24000.0,11.12,1,0.9003446431129457
24250.0,11.86,1,0.9057651142298174
2700.0,10.75,0,0.8325050276470406
10000.0,10.75,1,0.8477416702218198
8000.0,20.16,1,0.541835706628049
4000.0,11.86,1,0.8802555392999373
22000.0,13.23,0,0.9103872791668178
8500.0,13.98,1,0.8349051897908238
25000.0,15.95,1,0.8038686396960256
8000.0,15.21,1,0.7943759983022081
11000.0,7.88,1,0.9494075269507287
19750.0,11.12,1,0.9040257479481947
16000.0,13.23,1,0.8058045493513343
8500.0,7.51,1,0.9171325125047594
16000.0,15.58,0,0.8159977798464685
15000.0,10.75,0,0.8977887677361055
4800.0,7.88,1,0.9570797502753959
6400.0,14.35,1,0.8348039202729431
18000.0,16.32,0,0.8421833929085552
10000.0,13.23,1,0.783834550333177
16000.0,13.23,1,0.9187356025408877
9000.0,13.98,1,0.8173750176077401
12000.0,7.51,1,0.9736571569239447
12000.0,11.49,1,0.791685624831547
10000.0,13.98,1,0.8358009018914077
3000.0,16.45,0,0.7733349395624703
8000.0,10.38,1,0.8717125343173969
18000.0,13.61,1,0.8633959995821033
5600.0,11.86,1,0.861795684704991
2400.0,7.88,1,0.9453582557721824
4975.0,14.72,1,0.7722794808374354
17600.0,14.84,1,0.8565454444962536
11800.0,15.95,1,0.8327395451933083
15000.0,11.86,1,0.8423653933577125
10000.0,11.86,1,0.9236647569089216
6000.0,10.38,1,0.8913977971710155
25000.0,11.49,1,0.7771533228625505
1800.0,7.88,1,0.9407205596679672
9250.0,10.75,0,0.8689312869197531
4800.0,17.93,1,0.7261983267298078
1200.0,17.56,1,0.7317125185456714
4000.0,11.49,1,0.5555796856165375
4000.0,11.49,1,0.72980219127929
25000.0,13.23,1,0.3892298127749108
9600.0,13.23,1,0.7012042223657875
20000.0,10.75,1,0.9150817912782421
10000.0,11.86,0,0.923191527304265
25000.0,13.98,1,0.8607448135707556
5000.0,15.21,0,0.8239904152130685
14500.0,10.75,1,0.8385816073258278
5000.0,11.12,1,0.8774880761505451
15000.0,12.73,1,0.8349326926773917
25000.0,13.23,1,0.5781027619800329
15000.0,11.12,1,0.876098131421267
19750.0,18.3,1,0.7334944272030166
6000.0,10.75,1,0.8956415329322028
4000.0,11.12,1,0.8595254021064194
1600.0,11.12,0,0.8879715299041513
9000.0,7.88,1,0.9501440273771552
10000.0,11.86,1,0.9313212456774412
1500.0,14.35,1,0.7937409631904055
4200.0,7.51,1,0.8879311043520477
4000.0,6.39,1,0.9811313015663864
18000.0,10.75,1,0.929401792237022
24000.0,16.32,0,0.6589739544508244
8500.0,14.35,1,0.8193700126011777
3000.0,14.84,1,0.7853724907439291
8000.0,17.19,1,0.7715615281201021
15000.0,19.41,0,0.6494278840697756
8000.0,11.49,1,0.9204146132552615
2000.0,14.72,1,0.7231947713616287
16750.0,15.58,1,0.7865728810249012
9000.0,11.49,1,0.852013021770118
9000.0,7.88,1,0.9854356523990953
8000.0,16.32,1,0.7994064520519749
11200.0,13.23,0,0.8473014422443836
5000.0,7.88,1,0.9840075602149047
16000.0,18.3,0,0.6131824469053887
12000.0,15.95,1,0.8402048812390724
8400.0,13.23,0,0.8260282503540739
8000.0,7.51,1,0.9827764851536231
10000.0,10.38,1,0.7490199951494378
13200.0,17.56,1,0.8016936103163728
4000.0,14.35,1,0.8001913500034876
8000.0,13.61,1,0.8284020433836197
2200.0,13.23,1,0.5299757116879423
14000.0,10.38,1,0.8215225780810859
8500.0,7.51,1,0.804422573183149
8400.0,14.84,0,0.8605819692937593
5600.0,15.21,0,0.6549205961976329
10000.0,14.35,0,0.7096322275206149
5800.0,14.72,1,0.7655071068038585
14400.0,7.51,1,0.9542519302150224
22000.0,13.98,1,0.818429811105164
6000.0,15.21,1,0.8264462384645874
9600.0,16.82,0,0.8152944624581815
6000.0,11.49,1,0.877614325109518
20000.0,11.86,1,0.8859816296188124
6000.0,13.61,1,0.8374654714150114
5000.0,13.61,1,0.6856528162991297
2500.0,13.61,1,0.8564975382823841
25000.0,13.61,1,0.8779884785061149
4000.0,11.86,1,0.7524033867860203
4800.0,10.75,1,0.9071280963348379
23000.0,16.82,1,0.7623621116886747
20000.0,13.23,1,0.6797478194748712
8000.0,15.58,1,0.7902187924364056
10000.0,13.23,1,0.804717430829238
6400.0,16.45,1,0.7959173612962483
4975.0,6.76,1,0.9756208150809702
17000.0,11.12,1,0.9056903042391033
14500.0,15.95,0,0.8226902343640332
16750.0,15.58,1,0.7782821280591852
8000.0,13.23,1,0.8136684565920201
15200.0,13.61,1,0.9206686736857096
24000.0,16.45,1,0.8548480848281708
8400.0,17.93,0,0.6756153017392799
25000.0,11.86,1,0.9273775107482474
10000.0,7.14,1,0.9785217632813409
25000.0,20.53,1,0.6974765308387936
8000.0,10.38,1,0.9230934487201415
10000.0,7.88,1,0.9847240825200201
5000.0,13.98,1,0.8371744774745722
10000.0,11.86,1,0.9299141524782083
15000.0,19.41,0,0.6989931723601449
25000.0,17.93,1,0.7997274518443311
5000.0,11.86,1,0.9067781274607595
9000.0,15.58,1,0.8231369121909554
9600.0,15.21,1,0.7948102827802874
3000.0,13.23,1,0.8351977221073605
9000.0,7.88,1,0.9664296065507478
20000.0,7.88,1,0.9818152215016477
25000.0,17.56,1,0.7438652050280685
23000.0,11.86,1,0.8765583374693874
10000.0,13.98,0,0.7850523238221172
15000.0,11.12,1,0.9028947897858481
8000.0,15.21,1,0.654101799733176
25000.0,15.58,1,0.8062594394552299
5000.0,11.86,1,0.8028856380416868
6000.0,11.86,1,0.8908714415906971
17500.0,17.19,1,0.837039369828572
20000.0,10.38,1,0.806197258201886
10750.0,15.58,1,0.6654987013852239
7200.0,14.72,1,0.7206467601880502
6500.0,18.67,1,0.7256829410727815
12000.0,7.88,1,0.9677768486516808
24000.0,19.04,0,0.7249281317048114
2800.0,16.82,1,0.7940431904855338
9000.0,10.38,1,0.9086367763156852
4800.0,17.56,1,0.7134407995518812
1500.0,15.21,1,0.8515252801960954
9000.0,6.76,1,0.9868700306296019
1400.0,11.86,0,0.524827780998146
15000.0,10.75,1,0.8777399811413158
25000.0,16.82,1,0.8512497099680426
10000.0,11.86,1,0.8625585064426448
5000.0,10.75,1,0.8575352213555276
5000.0,13.23,1,0.8215309880532813
1600.0,7.88,0,0.9432208280869315
9600.0,13.61,1,0.8870552789384694
10000.0,11.49,1,0.8202658391452148
1700.0,10.38,1,0.6783796274757076
6000.0,6.76,1,0.990077536941125
3200.0,14.84,1,0.777928180883984
7000.0,7.51,1,0.9723205159741419
14000.0,10.75,1,0.9191126076705708
7000.0,7.88,1,0.9005036431451616
24250.0,14.72,1,0.8527540482511449
6000.0,10.75,1,0.8920426011237859
7800.0,7.51,1,0.9309341620690911
25000.0,13.98,1,0.8618651535976484
13000.0,18.3,0,0.7612723664859244
6000.0,11.12,1,0.8485603709467309
12800.0,11.86,1,0.8038775891166529
6000.0,15.21,1,0.8405360884283503
6200.0,7.88,1,0.9458068639017021
4000.0,7.14,1,0.9861037804535072
15000.0,15.95,1,0.8017253862062976
7000.0,13.61,1,0.8512288802926833
25000.0,15.58,1,0.861270475777731
22000.0,19.04,0,0.7901433242435538
10000.0,13.23,1,0.9385369833870901
8000.0,15.95,1,0.7854935853036457
15000.0,15.95,1,0.8353731897765841
6000.0,13.61,1,0.7486164238133372
18000.0,18.67,0,0.7240645964745608
6000.0,10.75,1,0.8809351378533132
20000.0,11.12,1,0.8459950921785041
16000.0,11.12,0,0.9162721367602726
2400.0,14.35,1,0.8280782924868918
3000.0,7.88,1,0.975045775994793
10000.0,10.75,1,0.8263685104403836
5325.0,10.38,1,0.9319583898429274
10000.0,15.21,0,0.782570617429508
25000.0,15.95,1,0.7896065279012319
25000.0,13.61,1,0.815543018763409
21000.0,11.49,1,0.7783421309506349
20000.0,10.38,1,0.8791730771780328
16000.0,11.49,0,0.8466750879707869
10000.0,7.51,1,0.980706677307559
15000.0,7.88,1,0.9586134230400616
8100.0,7.14,1,0.9670156480966762
14000.0,7.51,1,0.9799476245742554
12250.0,14.72,1,0.7438323382940207
9600.0,7.88,1,0.9367621147611319
15200.0,15.58,1,0.8534801882592971
25000.0,16.32,1,0.8147464439549325
10000.0,13.98,1,0.8564393759736287
8000.0,13.61,1,0.9119751224526398
15000.0,7.88,1,0.966688259241011
10000.0,7.88,1,0.957281411355257
15000.0,10.62,1,0.8893188632945181
9500.0,16.82,1,0.6575229723615605
2000.0,13.48,1,0.6283383386040208
7000.0,14.59,1,0.7408491091122994
12000.0,7.88,1,0.9079914852104409
1500.0,10.62,1,0.9104146656200138
5000.0,7.51,1,0.9607069045461589
24250.0,17.19,1,0.8596299012902169
9000.0,12.73,1,0.8050974113891439
3000.0,11.36,1,0.9061176860566958
5000.0,15.7,1,0.6767143640799302
5300.0,7.14,1,0.9486956975473194
1800.0,7.51,1,0.9471716617009031
18500.0,12.73,1,0.8521517601028222
7000.0,10.62,1,0.8726235780266856
11500.0,13.11,1,0.8187856426105945
18250.0,16.07,0,0.7087995349057694
6000.0,10.62,1,0.8750628338322969
20000.0,11.36,0,0.7409662345967015
6000.0,7.51,1,0.9564553357717425
3200.0,18.67,0,0.7001800617713593
9500.0,12.73,1,0.8690632188125688
4800.0,16.07,0,0.7524061505956242
6600.0,15.33,0,0.8193865590558489
15000.0,10.62,1,0.8749684689490447
2300.0,10.62,1,0.8455303363949297
5500.0,6.76,1,0.9845251474973525
24000.0,12.73,1,0.9048694987189531
15000.0,10.62,1,0.8658356987657685
10000.0,13.85,1,0.8357072022648405
25000.0,10.62,0,0.8814170007239248
4800.0,9.88,1,0.929943220409596
16000.0,14.96,1,0.8760742950249403
8500.0,13.11,1,0.7244395525261521
15000.0,10.62,1,0.8803166390035846
20000.0,14.96,0,0.6721556430206357
1200.0,15.7,1,0.8134692377272772
3900.0,11.36,1,0.8356683567228875
10500.0,14.96,1,0.8166945643485042
8000.0,10.62,1,0.915217225740375
11000.0,12.73,1,0.9414460210442158
12000.0,10.99,1,0.8735660830112564
3700.0,16.45,0,0.8207986510695056
2000.0,11.36,1,0.8462103274528148
8000.0,6.76,1,0.990091695592582
14500.0,7.88,1,0.8797230030836114
5000.0,17.56,1,0.808363691855599
2400.0,9.88,1,0.9510881441422347
9250.0,13.11,0,0.8346215680991189
5000.0,13.11,1,0.833287761713008
1000.0,7.14,1,0.9739533405348767
2400.0,12.73,1,0.847301672571251
9000.0,16.45,1,0.81825973879179
10500.0,7.14,1,0.981021159187905
3000.0,15.33,1,0.8133517165888445
20000.0,10.62,0,0.8421880477207618
16000.0,14.22,1,0.8011408514599938
1000.0,10.99,0,0.8530548360350687
12000.0,10.25,1,0.8277934522840804
25000.0,10.62,1,0.7999801914776457
8000.0,17.19,1,0.8385882211009298
17500.0,14.96,1,0.8036099256195148
10400.0,7.14,1,0.98996172610081
24250.0,14.22,0,0.8363995105923351
16000.0,7.51,0,0.9804410302952443
25000.0,16.45,0,0.7991065523206459
25000.0,10.99,1,0.8852442888014324
10500.0,15.7,1,0.842799567337638
10000.0,14.96,1,0.7913513741009587
25000.0,12.73,1,0.9312677564855695
12000.0,15.7,1,0.7046019067309627
2000.0,14.22,1,0.7658007833073913
10000.0,9.88,1,0.8973465037958552
2800.0,13.11,1,0.8226245469344421
5000.0,6.76,1,0.9811974880284398
12350.0,14.96,1,0.8839035271401477
25000.0,10.99,0,0.8023688265173489
25000.0,11.36,1,0.9238323650147022
25000.0,10.99,0,0.9247154117880586
14000.0,7.51,1,0.9463325572991687
25000.0,16.07,1,0.8007255496509726
15000.0,17.56,0,0.7360060612392421
16800.0,10.99,0,0.8848293740458848
3300.0,10.62,1,0.8840527287575624
20000.0,10.99,1,0.9089480535032075
8000.0,7.51,1,0.9592499231699678
5600.0,16.45,1,0.8741538926907334
3000.0,10.25,1,0.8809914348178962
25000.0,10.62,1,0.8776198097122457
3000.0,13.11,1,0.7700204429561955
12000.0,7.88,1,0.9281683634950206
2500.0,14.22,0,0.7119178435597838
12000.0,13.85,1,0.8414598814507261
24000.0,15.7,1,0.827926726033904
24000.0,10.99,1,0.8829050541290167
8100.0,7.51,1,0.9394763371560126
25000.0,17.56,0,0.7417305720431691
1800.0,11.36,1,0.8499496986973082
20000.0,17.56,1,0.7613645092385349
16000.0,17.19,0,0.8381034326351489
